Product ID,Brand,Product Name,Product Number,Description,Dealer,MSRP,MAP,Primary Distributor,Secondary Distributor,Tertiary Distributor,Spec Sheet URL,Image URL
PROD10986,Blustream,UEX50B-KIT,UEX50B-KIT,USB 2.0 Extender Set - 50m,$242.00,$412.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=724,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/uex50b-kit-428"
PROD10987,Blustream,PAC500AU,PAC500AU,Passive Analog audio extender 500M,$57.00,$94.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=388,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/pac500au-527"
PROD10988,Blustream,CAT100AU,CAT100AU,Audio over CAT5 - 100m,$123.00,$208.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=389,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/cat100au-521"
PROD10989,Blustream,CAT100EARC,CAT100EARC,100m eARC/ARC Over CAT,$191.00,$324.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=322,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/cat100earc-515"
PROD10990,Blustream,SP12CS,SP12CS,2-Way 4K HDMI 2.0 HDCP 2.2 Splitter,$126.00,$214.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=209,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sp12cs-329"
PROD10991,Blustream,SP14CS,SP14CS,4-Way 4K HDMI 2.0 HDCP 2.2 Splitter,$810.00,$340.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=131,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hsp14cs-271"
PROD10992,Blustream,SP18,SP18,4-Way 4K  18Gb HDMI Splitter,$3.39,$721.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=215,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sp18-347"
PROD10993,Blustream,SP18CS,SP18CS,8-Way 4K HDMI 2.0 HDCP 2.2 Splitter,$440.00,$750.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=213,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sp18cs-341"
PROD10994,Blustream,SP24AB-8K,SP24AB-8K,8K 2 input 4-Way 8K HDMI Splitter,$382.00,$650.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=648,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sp24ab-8k-1398"
PROD10995,Blustream,SW21AB-V2,SW21AB-V2,2-Way 4K HDMI Switch,$129.00,$217.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/remsw41-1540"
PROD10996,Blustream,SW41AB-V2,SW41AB-V2,4-Way 4K HDMI Switch,$140.00,$237.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/remsw41-1540"
PROD10997,Blustream,SW41HDBT,SW41HDBT,4-Way 4K HDBaseT Switch,$962.00,"$1,640.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=652,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sw41hdbt-289"
PROD10998,Blustream,HSP14CS,HSP14CS,4-Way 4K HDBaseT Splitter,$810.00,"$1,381.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=131,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hsp14cs-271"
PROD10999,Blustream,SW41AB-8K,SW41AB-8K,4x1 8K HDMI 2.1 Switcher with Audio Breakout,$235.00,$445.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=476,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sw41ab-8k-1795"
PROD11000,Blustream,MX22AB-8K,MX22AB-8K,2x2 8K HDMI 2.1 Matrix with Audio Breakout,$294.00,$556.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=528,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/mx22ab-8k-1916"
PROD11001,Blustream,WMF51,WMF51,NEW!  Wireless Multiview Presenter,$634.00,"$1,080.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=518,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/wmf51-1879"
PROD11002,Blustream,WMF-HDMI-D,WMF-HDMI-D,NEW! 4K HDMI Wireless Dongle,$352.00,$600.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=522,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/wmf-hdmi-d-1903"
PROD11003,Blustream,WMF-USBC-D,WMF-USBC-D,NEW!4K USB-C Wireless Dongle,$352.00,$600.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=523,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/wmf-usbc-d-1900"
PROD11004,Blustream,AMF41W,AMF41W,Advanced Wireless Presentation Switch,"$1,040.00","$2,080.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=452,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/amf41w-325"
PROD11005,Blustream,AMF42AU,AMF42AU,4 x 2 seamless presentation switcher,"$2,103.00","$3,588.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=621,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/amf42au-406"
PROD11006,Blustream,HMXL42ARC-KIT,HMXL42ARC-KIT,4x2 HDBaseT™ CSC  Matrix Kit - 70m,"$1,290.00","$2,200.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=633,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hmxl42arc-kit-2432"
PROD11007,Blustream,MFP62,MFP62,6 x 2 multi format presentation switcher,$39.00,"$1,144.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=636,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/mfp62-412"
PROD11008,Blustream,MX44KVM,MX44KVM,4x4 USB KVM Matrix,$587.00,"$1,000.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=641,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/mx44kvm-2442"
PROD11009,Blustream,MFP112,MFP112,8 input Multi-format Presentation Switch,$35.00,"$1,768.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=638,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/mfp112-420"
PROD11010,Blustream,MFP31,MFP31,3 x 1 tabletop presentation switcher,,$364.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/mfp31-1703"
PROD11011,Blustream,MFP72,MFP72,7 input Multi-format Presentation Switch,$24.00,$604.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=260,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/mfp72-416"
PROD11012,Blustream,HEX70HDU-KIT,HEX70HDU-KIT,Multi Format presentation switch combined with HDbaseT extender set,"$1,075.00","$1,834.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=105,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hex70hdu-kit-236"
PROD11013,Blustream,HEX70HDUK-KIT,HEX70HDUK-KIT,Multi Format HDBaseT™ CSC Extender Set,"$1,302.00","$2,220.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=112,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hex70hduk-kit-244"
PROD11014,Blustream,HEX70HDUK-TT,HEX70HDUK-TT,Table Top Enclosure for HEX70HDUK-KIT,$352.00,$600.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=825,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hex70hduk-tt-249"
PROD11015,Blustream,MV41,MV41,4x1 HDMI 2.0 4K 60Hz 4:4:4 Multiviewer with HDMI Loopout,"$1,294.26","$1,778.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=792,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/mv41-1865"
PROD11016,Blustream,DA11XLR,DA11XLR,NEW! Analogue XLR Audio to Dante® Encoder,$323.00,$550.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=551,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da11xlr-1988"
PROD11017,Blustream,DA11ABL-WP-V2-US,DA11ABL-WP-V2-US,NEW! Dante® network wall plate interface,$587.00,"$1,000.00",,Davis,,,,
PROD11018,Blustream,DA11ABL-WP-US,DA11ABL-WP-US,Dante® 2+2 Bluetooth Wall Plate (Single Gang),,$900.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=307,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da11abl-wp-us-495"
PROD11019,Blustream,DA11ADE,DA11ADE,2 Channel Dante Decoder,$214.00,$364.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=298,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da11ade-476"
PROD11020,Blustream,DA11AEN,DA11AEN,2 Channel Dante Encoder,$214.00,$364.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=780,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da11aen-460"
PROD11021,Blustream,DA11USB,DA11USB,Dante® USB Audio Encoder / Decoder,$294.00,$500.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=685,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da11usb-468"
PROD11022,Blustream,DA22DIG,DA22DIG,Dante® 2+2 Digital/Analog Audio Converter,$469.00,$800.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=304,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da22dig-489"
PROD11023,Blustream,DA22XLR-WP-US,DA22XLR-WP-US,Dante® 2+2 XLR Wall Plate (Dual Gang),$499.00,$850.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=339,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da22xlr-wp-us-544"
PROD11024,Blustream,DA44AU,DA44AU,4 x 4 Dante I/O matrix,$976.00,"$1,664.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=630,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/da44au-485"
PROD11025,Blustream,NPA100DA,NPA100DA,Networked Power Ampliﬁer with Dante,$938.00,"$1,600.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=495,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/npa100da-442"
PROD11026,Blustream,NPA70DA,NPA70DA,Dante® Network Ampliﬁer 70W,$703.00,"$1,200.00",,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=644,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/npa70da-446"
PROD11027,Blustream,NPA20DA,NPA20DA,Dante® Network Ampliﬁer 20W,$469.00,$800.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=643,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/npa20da-1648"
PROD11028,Blustream,AD11AU,AD11AU,Analog audio delay processer,$159.00,$270.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=331,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/ad11au-531"
PROD11029,Blustream,ADC11AU,ADC11AU,Analog to Digital Audio Converter,$39.00,$63.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=317,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/adc11au-507"
PROD11030,Blustream,ARC11,ARC11,Audio Return Break Out,$75.00,$125.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=333,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/arc11-535"
PROD11031,Blustream,DAC12AU,DAC12AU,Digital to Analog Converter (DAC),$39.00,$63.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=313,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/dac12au-503"
PROD11032,Blustream,DAC13DB,DAC13DB,Dolby/DTS DAC with Optical and Coaxial,$172.00,$292.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=310,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/dac13db-499"
PROD11033,Blustream,DIG11AU,DIG11AU,Digital Audio Converter (Coax to Optical or Optical to Coax),$50.00,$84.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=319,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/dig11au-511"
PROD11034,Blustream,HD11CTRL,HD11CTRL,"HDMI in line controller via CSC, RS232 and IR",$323.00,$412.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=266,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hd11ctrl-424"
PROD11035,Blustream,HD11CTRL-V2,HD11CTRL-V2,4K 60Hz 4:4:4 HDMI 2.0 Inline HDMI Controller with IP Management,$323.00,$550.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=482,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hd11ctrl-v2-1773"
PROD11036,Blustream,HD12DB,HD12DB,1 x 2 Dolby/DTS audio video scaler/splitter,$557.00,$688.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=656,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hd12db-359"
PROD11037,Blustream,HD12DB-V2,HD12DB-V2,1x2 HDMI 2.0 4K 60Hz 4:4:4 Splitter Scaler with Dolby Atmos® and DTS:X® Audio Downmixing,$557.00,$950.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=556,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/hd12db-v2-2000"
PROD11038,Blustream,SM11,SM11,HDMI2.0 Signal Manager,$259.00,$260.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=236,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sm11-2446"
PROD11039,Blustream,SM11EARC-8K,SM11EARC-8K,8K HDMI 2.1 Signal Manager with eARC,$259.00,$440.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=606,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sm11earc-8k-2447"
PROD11040,Blustream,SC11HD-V2,SC11HD-V2,4k - 1080p down scaler,$148.00,$250.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=250,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sc11hd-v2-2444"
PROD11041,Blustream,SC12SP-V2,SC12SP-V2,1 x 2 4k - 1080p down scaler with 4k pass through,,$500.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=247,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/sc12sp-v2-2445"
PROD11042,Blustream,OPT41AU,OPT41AU,4-Way Optical Switch,$75.00,$125.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=336,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/opt41au-540"
PROD11043,Blustream,IRCAB,IRCAB,Stereo to mono 12v IR Cable,$16.00,$24.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=418,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/ircab-1520"
PROD11044,Blustream,IRE1,IRE1,IR Emitter for all Blustream products,$30.11,$8.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=418,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/ire1-1517"
PROD11045,Blustream,IRE2,IRE2,Dual IR Emitter included with HEX150CS-KIT and PRO-8IR-V2 Custom Pro board,$9.50,$18.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=418,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/ire2-1518"
PROD11046,Blustream,IRR,IRR,IR Recevier for all Blustream products,$147.90,$10.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=418,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/irr-1519"
PROD11047,Blustream,BLUARC,BLUARC,Advanced Bluetooth 5.1 Audio Embedder and De-Embedder with HDMI and ARC,$411.00,$700.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=676,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/bluarc-1806"
PROD11048,Blustream,PS122,PS122,"Power supply for ACM200, ACM500, AMF41W, CMX Series Matrixes, HEX 70 and 100 CS series extenders, and UEX50B-KIT",$26.00,$38.00,,Davis,,,,
PROD11049,Blustream,PS125,PS125,"Power supply for HSP14CS, and MFP112",$35.00,$58.00,,Davis,,,,
PROD11050,Blustream,PS2414PAU,PS2414PAU,Power supply for MFP62,$39.00,$64.00,,Davis,,,,
PROD11051,Blustream,PS241AU,PS241AU,"Power supply for IP500UHD, IP200UHD, IP250UHD, IP300UHD and IP350UHD",$22.00,$33.00,,Davis,,,,
PROD11052,Blustream,PS248,PS248,Power supply for Custom Pro 88 Matrix,$170.00,$288.00,,Davis,,,,
PROD11053,Blustream,PS52,PS52,Power supply for MFP72 and SP14AB-V2,,$38.00,,Davis,,,,
PROD11054,Blustream,REM100,REM100,Remote for All IP system controllers (ACM200 & ACM500),$18.00,$30.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/rem100-1536"
PROD11055,Blustream,REM44,REM44,"Remote for 4x4 Matrices (C44-KIT, CMX44CS, and HMXL44CS-KIT)",$15.00,$24.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/rem44-1527"
PROD11056,Blustream,REM88,REM88,"Remote for 8x8 Matrixes (CMX88AB, CUSTOMPRO-HUB, and HMXL66/88ARC)",$16.00,$26.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/rem88-1524"
PROD11057,Blustream,REMSW41,REMSW41,Remote for SW41AB-V2,$10.00,$16.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/remsw41-1540"
PROD11058,Blustream,RSU-2RU,RSU-2RU,2U rack for 4 x multicast TX/RX,$101.00,$178.00,,Davis,,,,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/rsu-2ru-1502"
PROD11059,Blustream,RSU-DA44,RSU-DA44,DA44AU 1RU Rack Mount Ears,$44.00,$75.00,,Davis,,,,
PROD11060,Blustream,TTG-1EU,TTG-1EU,Single Euro Module Table Top Grommet,,$100.00,,Davis,,,https://www.blustream-us.com/Attachment/DownloadFile?downloadId=417,"https://res.cloudinary.com/dbihouiij/image/upload/c_scale,dpr_auto,f_auto,w_auto/v1/BSSiteImages/ttg-1eu-1494"
PROD11061,BrightSign,Brightsign LS455,BS-LS445,Compact 4K Digital Signage Player with 10/100 Ethernet or Wifi Antennas,$320.99,$400.00,,Brightsign,ADI,,,
PROD11062,CROWN DCi 2|1250N,DCI2-1250N,DCI2X1250N-U-USFX,"DCi 2|1250N 2-Channel Power Amplifier, 1250W at 4 Ohms, 70V, Blu-Link","$2,045.33","$4,410.00",,FDW,Davis,ADI,,
PROD11063,CROWN DCi 2|2400N,DCI2-2400N,DCI2X2400N-U-USFX,"DCi 2|2400N 2-Channel Power Amplifier, 200 W at 4 Ohms, 70 V, Blu-Link","$3,082.89","$6,670.00",,FDW,Davis,ADI,,
PROD11064,CROWN DCi 4|1250N,DCI4-1250N,DCI4X1250N-U-USFX,"DCi 4|1250N 4-Channel Power Amplifier with BLU Link, 1250W at 4 Ohms, 70V/100V","$3,082.89","$6,670.00",,FDW,Davis,ADI,,
PROD11065,CROWN DCi 4|2400N,DCI4-2400N,DCI4X2400N-U-USFX,"DCi 4|2400N 4-Channel Power Amplifier with BluLink, 2400W At 4 Ohms, 70V","$4,937.10","$10,750.00",,FDW,Davis,ADI,,
PROD11066,CanaKit,Canakit Pi 4 Bundle,Canakit Pi 4 Bundle,"Canakit Pi 4 Bundle with enclosure, 8GB SD card, power, and all necessary accessories",$149.99,$149.99,,Amazon,,,,
PROD11067,Chief,WM130AUS,WM130AUS,"Short Throw Projector Mount, 28-56"" Extension from Wall",$400.00,$548.40,,Davis,ADI,,,
PROD11068,Chief,WM120AUS,WM120AUS,"Short Throw Projector Mount, 16-28"" Extension from Wall",$507.60,$507.60,,Davis,ADI,,,
PROD11069,Chief,WM120AUS,WM120AUS,"Short Throw Projector Mount, 16-28"" Extension from Wall",$507.60,$507.60,,Davis,ADI,,,
PROD11070,Chief,VPAUB Mount,VPAUB,"Versatile vending machine, capacity 200 items, customizable interface, energy-efficient design.",$0.00,$372.00,,Davis,ADI,,,
PROD11071,Chief,VPAUB,VPAUB,"Versatile vending machine, capacity 200 items, customizable interface, energy-efficient design.",$372.00,$372.00,,Davis,ADI,,,
PROD11072,Chief,CMS0810W,CMS0810W,8ft to 10ft adjustable projector mount column,$166.97,$281.00,,Davis,ADI,,,
PROD11073,Chief,XTM1U,XTM1U,Heavy Duty Fixed Mount with Tilt for Extra Large Displays,$284.38,$455.00,,Davis,ADI,,,
PROD11074,Command Access Technologies,MLRK1-LSDA2,MLRK1-LSDA2,"Motorized Latch Retraction Kit for Townsteel ED1000, LSDA9200 & USCAN 1000 Series Exit Device",$430.55,$0.00,,ADI,,,,
PROD11075,Comprehensive,XLRP-XLRJ-25ST,XLRP-XLRJ-25ST,Standard Series XLR Plug to Jack Audio Cable 25ft,$26.50,$26.50,,FDW,,,,
PROD11076,Countryman,H6DW6T-SR,H6DW6T-SR,"H6 Series Microphone, 3.5mm connector for Sennheiser body pack, Tan Color",$510.85,$809.00,,FDW,,,,
PROD11077,Countryman,H6OW6L-SL,,High-performance double ear headset microphone,$439.88,$759.00,,FDW,,,,
PROD11078,DAS AUDIO,ACTION-508,10427240," Passive, 150W (RMS) / 600W (Peak), 8”, Two-way, 90° x 60° Rotatable Horn, black",$360.22,$720.44,$515.00,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=86ed503efdfe44f167ab8a643f303a6a&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_ACT508A_508_34_HR.png&w=330&h=330&fit=1
PROD11079,DAS AUDIO,ACTION-512,10427246," Passive, 300W (RMS) / 1200W (Peak), 12”, Two-way, 90° x 60° Rotatable Horn, black",$477.91,$955.82,$683.00,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=549487e3fdf239e3e18ad40b2fcba897&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/2/PF_ACT512A_512_34_HR.png&w=330&h=330&fit=1
PROD11080,DAS AUDIO,ACTION-515,10427249," Passive, 350W (RMS) / 1400W (Peak), 15”, Two-way, 90° x 60° Rotatable Horn, black",$585.18,"$1,170.37",$836.00,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=c6ba38b5ddbd68426646285f771092ee&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/2/PF_ACT515A_515_34_HR.png&w=330&h=330&fit=1
PROD11081,DAS AUDIO,ACTION-525,10427252," Passive, 700W (RMS) / 2800W (Peak), 2 x 15”, Two-way, 90° x 60° Rotatable Horn, black",$823.08,"$1,646.16","$1,176.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=10f081f69cc2d4a9961727910901c59e&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_ACT525A_525_34_HR.png&w=330&h=330&fit=1
